x,y,label,relevant
4.427978515625,7.880363464355469,live grass,False
-7.641797065734863,-4.791762351989746,live grass,False
9.514349937438965,8.592732429504395,live grass,False
-2.1741292476654053,-1.9184901714324951,live grass,False
25.618471145629883,15.009369850158691,person,True
-21.17001724243164,-4.7167863845825195,person,True
-21.166589736938477,-4.714550018310547,person,True
-17.439252853393555,-5.781227111816406,person,True
-18.237491607666016,-15.778204917907715,person,True
-17.12944221496582,-5.747658729553223,person,True
-15.89360237121582,-6.3817524909973145,person,True
-18.351768493652344,-6.210620880126953,person,True
-16.300338745117188,-6.240433216094971,person,True
11.746209144592285,4.573879241943359,shadow,False
11.484002113342285,5.241565704345703,shadow,False
11.54010009765625,5.4958672523498535,shadow,False
12.126004219055176,5.124458312988281,shadow,False
-17.593189239501953,-17.124860763549805,shadow,False
10.756561279296875,7.605184078216553,shadow,False
10.065129280090332,7.882558822631836,shadow,False
11.428251266479492,7.618619441986084,shadow,False
-21.67552947998047,-7.310031414031982,shadow,False
-20.53875160217285,-7.4366559982299805,shadow,False
-19.983448028564453,-7.65112829208374,shadow,False
-19.855724334716797,-7.949910640716553,shadow,False
27.666797637939453,17.067039489746094,sidewalk,False
33.662513732910156,20.031482696533203,sidewalk,False
36.4372444152832,21.250707626342773,sidewalk,False
31.198083877563477,20.23007583618164,sidewalk,False
33.22770690917969,19.696056365966797,sidewalk,False
31.75293731689453,20.09990119934082,sidewalk,False
20.50969696044922,17.291271209716797,sidewalk,False
34.929439544677734,21.4212589263916,sidewalk,False
32.785152435302734,16.72079849243164,sidewalk,False
34.637794494628906,20.49570655822754,sidewalk,False
31.194351196289062,16.65322494506836,sidewalk,False
31.889869689941406,21.69197654724121,sidewalk,False
29.116901397705078,20.946794509887695,sidewalk,False
23.213701248168945,12.694232940673828,sidewalk,False
24.473217010498047,12.95619010925293,sidewalk,False
27.653776168823242,18.439268112182617,sidewalk,False
27.80156898498535,15.506583213806152,sidewalk,False
34.0711784362793,22.01747703552246,sidewalk,False
36.63344192504883,18.37097930908203,sidewalk,False
36.22698974609375,19.552677154541016,sidewalk,False
34.282684326171875,18.643373489379883,sidewalk,False
23.665571212768555,11.266251564025879,sidewalk,False
31.817201614379883,17.288188934326172,sidewalk,False
29.128679275512695,17.05744171142578,sidewalk,False
26.052562713623047,10.605985641479492,sidewalk,False
36.501434326171875,20.67865562438965,sidewalk,False
27.601484298706055,14.365185737609863,sidewalk,False
33.45619583129883,21.370569229125977,sidewalk,False
29.952224731445312,21.189910888671875,sidewalk,False
31.133737564086914,18.147029876708984,sidewalk,False
29.718238830566406,18.71385955810547,sidewalk,False
37.434730529785156,20.773822784423828,sidewalk,False
37.294715881347656,19.946086883544922,sidewalk,False
32.219112396240234,19.343971252441406,sidewalk,False
27.031200408935547,18.804155349731445,sidewalk,False
33.131202697753906,18.801313400268555,sidewalk,False
28.287328720092773,17.467041015625,sidewalk,False
34.270225524902344,22.754976272583008,sidewalk,False
30.902320861816406,19.433910369873047,sidewalk,False
20.507081985473633,14.679994583129883,sidewalk,False
25.528348922729492,11.204960823059082,sidewalk,False
32.52543640136719,16.08289337158203,sidewalk,False
35.54035186767578,18.314809799194336,sidewalk,False
35.332889556884766,19.146100997924805,sidewalk,False
29.531612396240234,20.57353401184082,sidewalk,False
22.502445220947266,11.788297653198242,sidewalk,False
35.16761016845703,20.487817764282227,sidewalk,False
32.37659454345703,17.713560104370117,sidewalk,False
29.07659339904785,15.563720703125,sidewalk,False
25.83955192565918,13.483067512512207,sidewalk,False
-13.952352523803711,2.5258238315582275,tape,False
-13.554035186767578,3.4650580883026123,tape,False
-13.42626953125,4.18017578125,tape,False
-12.67739486694336,4.116789817810059,tape,False
-14.703898429870605,1.7483958005905151,tape,False
-9.643654823303223,5.7665910720825195,tape,False
-12.704512596130371,6.214135646820068,tape,False
-13.787115097045898,0.29247725009918213,tape,False
-14.15134334564209,5.876484394073486,tape,False
-13.002391815185547,5.744981288909912,tape,False
-14.169672966003418,6.741634845733643,tape,False
-15.614988327026367,5.499680519104004,tape,False
-16.401268005371094,6.358644485473633,tape,False
-16.97392463684082,4.9347429275512695,tape,False
-6.658375263214111,-11.479706764221191,tape,False
-16.89375877380371,4.62326192855835,tape,False
-13.356008529663086,4.665766716003418,tape,False
-14.428059577941895,1.6583787202835083,tape,False
-11.088415145874023,3.903696060180664,tape,False
7.321493625640869,11.627909660339355,tape,False
7.415461540222168,11.52046012878418,tape,False
7.014657974243164,11.242056846618652,tape,False
-13.251299858093262,6.410284996032715,tape,False
-16.455646514892578,5.765972137451172,tape,False
-4.143088340759277,-12.301918983459473,tire mark,False
-5.529106616973877,-25.332504272460938,tire mark,False
3.7329728603363037,-6.0543036460876465,tire mark,False
-11.004073143005371,-21.24993324279785,tire mark,False
-3.736628532409668,-17.14493751525879,tire mark,False
-9.713316917419434,-28.500873565673828,tire mark,False
-10.994118690490723,-17.316816329956055,tire mark,False
3.0846059322357178,-8.226953506469727,tire mark,False
-0.5712995529174805,-17.165552139282227,tire mark,False
-8.466161727905273,-25.368362426757812,tire mark,False
9.826227188110352,1.0744173526763916,tire mark,False
1.4592491388320923,4.444000720977783,tire mark,False
